Comparison of groups:  2-1 
           GeneID   Chr     Start       End Strand Length       logFC
24316   8.4063529  1.979444e-03  7.871893e-03
24328   8.4063529  1.979444e-03  7.871893e-03
27549   8.6212000  1.982069e-03  7.878182e-03
27557   8.6212000  1.982069e-03  7.878182e-03
27564   8.6212000  1.982069e-03  7.878182e-03
27571   8.6212000  1.982069e-03  7.878182e-03
26520   4.8855088  1.983941e-03  7.878366e-03
26549   4.8855088  1.983941e-03  7.878366e-03
26576   4.8855088  1.983941e-03  7.878366e-03
26600   4.8855088  1.983941e-03  7.878366e-03
26626   4.8855088  1.983941e-03  7.878366e-03
26652   4.8855088  1.983941e-03  7.878366e-03
26677   4.8855088  1.983941e-03  7.878366e-03
10568   2.8538824  1.989763e-03  7.896657e-03
10634   2.8538824  1.989763e-03  7.896657e-03
10702   2.8538824  1.989763e-03  7.896657e-03
8453    3.1725164  1.991424e-03  7.896657e-03
8460    3.1725164  1.991424e-03  7.896657e-03
8464    3.1725164  1.991424e-03  7.896657e-03
8470    3.1725164  1.991424e-03  7.896657e-03
8476    3.1725164  1.991424e-03  7.896657e-03
8482    3.1725164  1.991424e-03  7.896657e-03
8489    3.1725164  1.991424e-03  7.896657e-03
8494    3.1725164  1.991424e-03  7.896657e-03
23447   2.1066542  1.997233e-03  7.914139e-03
32036   3.8895566  1.997668e-03  7.914139e-03
32055   3.8895566  1.997668e-03  7.914139e-03
32072   3.8895566  1.997668e-03  7.914139e-03
32089   3.8895566  1.997668e-03  7.914139e-03
32103   3.8895566  1.997668e-03  7.914139e-03
32113   3.8895566  1.997668e-03  7.914139e-03
3298    5.0014349  1.999931e-03  7.918950e-03
3329    5.0014349  1.999931e-03  7.918950e-03
3360    5.0014349  1.999931e-03  7.918950e-03
3392    5.0014349  1.999931e-03  7.918950e-03
10567   2.8624774  2.001627e-03  7.922549e-03
10633   2.8624774  2.001627e-03  7.922549e-03
10701   2.8624774  2.001627e-03  7.922549e-03
13318   3.4071567  2.004443e-03  7.930577e-03
13339   3.4071567  2.004443e-03  7.930577e-03
13362   3.4071567  2.004443e-03  7.930577e-03
27949   6.9996243  2.026845e-03  8.016060e-03
27988   6.9996243  2.026845e-03  8.016060e-03
28000   6.9996243  2.026845e-03  8.016060e-03
1026    0.9862297  2.035838e-03  8.050573e-03
21618   5.9995165  2.045456e-03  8.070774e-03
21662   5.9995165  2.045456e-03  8.070774e-03
344     2.6108683  2.046372e-03  8.070774e-03
366     2.6108683  2.046372e-03  8.070774e-03
387     2.6108683  2.046372e-03  8.070774e-03
413     2.6108683  2.046372e-03  8.070774e-03
439     2.6108683  2.046372e-03  8.070774e-03
466     2.6108683  2.046372e-03  8.070774e-03
490     2.6108683  2.046372e-03  8.070774e-03
512     2.6108683  2.046372e-03  8.070774e-03
539     2.6108683  2.046372e-03  8.070774e-03
564     2.6108683  2.046372e-03  8.070774e-03
593     2.6108683  2.046372e-03  8.070774e-03
618     2.6108683  2.046372e-03  8.070774e-03
638     2.6108683  2.046372e-03  8.070774e-03
664     2.6108683  2.046372e-03  8.070774e-03
686     2.6108683  2.046372e-03  8.070774e-03
707     2.6108683  2.046372e-03  8.070774e-03
729     2.6108683  2.046372e-03  8.070774e-03
748     2.6108683  2.046372e-03  8.070774e-03
28647   1.2352617  2.047629e-03  8.070774e-03
28676   1.2352617  2.047629e-03  8.070774e-03
28706   1.2352617  2.047629e-03  8.070774e-03
28739   1.2352617  2.047629e-03  8.070774e-03
28771   1.2352617  2.047629e-03  8.070774e-03
7855    3.6153663  2.053686e-03  8.093590e-03
13571   4.2795434  2.067893e-03  8.148518e-03
34907   4.6835273  2.079869e-03  8.188229e-03
34920   4.6835273  2.079869e-03  8.188229e-03
34930   4.6835273  2.079869e-03  8.188229e-03
34939   4.6835273  2.079869e-03  8.188229e-03
34951   4.6835273  2.079869e-03  8.188229e-03
34961   4.6835273  2.079869e-03  8.188229e-03
34969   4.6835273  2.079869e-03  8.188229e-03
9414    3.9625276  2.081530e-03  8.191566e-03
9419    3.9625276  2.081530e-03  8.191566e-03
9425    3.9625276  2.081530e-03  8.191566e-03
13948   3.2886482  2.085460e-03  8.205963e-03
23852   1.6276114  2.086853e-03  8.210372e-03
30282   1.6636002  2.092032e-03  8.228604e-03
30312   1.6636002  2.092032e-03  8.228604e-03
25496   4.8211646  2.094796e-03  8.237330e-03
25509   4.8211646  2.094796e-03  8.237330e-03
9133    4.1643146  2.107470e-03  8.274678e-03
9148    4.1643146  2.107470e-03  8.274678e-03
9162    4.1643146  2.107470e-03  8.274678e-03
9176    4.1643146  2.107470e-03  8.274678e-03
9196    4.1643146  2.107470e-03  8.274678e-03
9213    4.1643146  2.107470e-03  8.274678e-03
9228    4.1643146  2.107470e-03  8.274678e-03
9245    4.1643146  2.107470e-03  8.274678e-03
9260    4.1643146  2.107470e-03  8.274678e-03
9270    4.1643146  2.107470e-03  8.274678e-03
9279    4.1643146  2.107470e-03  8.274678e-03
14028   5.1598326  2.107856e-03  8.274678e-03
14041   5.1598326  2.107856e-03  8.274678e-03
30857   2.9718694  2.108765e-03  8.277168e-03
29735   1.2823848  2.112707e-03  8.282011e-03
11138   0.9058168  2.113211e-03  8.282011e-03
11147   0.9058168  2.113211e-03  8.282011e-03
11155   0.9058168  2.113211e-03  8.282011e-03
11170   0.9058168  2.113211e-03  8.282011e-03
11179   0.9058168  2.113211e-03  8.282011e-03
11188   0.9058168  2.113211e-03  8.282011e-03
11197   0.9058168  2.113211e-03  8.282011e-03
11206   0.9058168  2.113211e-03  8.282011e-03
11216   0.9058168  2.113211e-03  8.282011e-03
34517   2.0279826  2.113838e-03  8.282011e-03
34551   2.0279826  2.113838e-03  8.282011e-03
34585   2.0279826  2.113838e-03  8.282011e-03
34619   2.0279826  2.113838e-03  8.282011e-03
6738    1.7010362  2.114451e-03  8.283336e-03
22769   2.4612468  2.120037e-03  8.304144e-03
15022   4.0184542  2.125486e-03  8.320092e-03
15062   4.0184542  2.125486e-03  8.320092e-03
15102   4.0184542  2.125486e-03  8.320092e-03
15141   4.0184542  2.125486e-03  8.320092e-03
15180   4.0184542  2.125486e-03  8.320092e-03
26967   6.4211148  2.132427e-03  8.346177e-03
27477   7.1558037  2.135452e-03  8.356935e-03
11717   1.6154235  2.145936e-03  8.396876e-03
22764   2.4776735  2.148182e-03  8.404574e-03
794     7.1302357  2.151164e-03  8.414675e-03
3532    2.0254776  2.154386e-03  8.414675e-03
3536    2.0254776  2.154386e-03  8.414675e-03
3541    2.0254776  2.154386e-03  8.414675e-03
3546    2.0254776  2.154386e-03  8.414675e-03
3551    2.0254776  2.154386e-03  8.414675e-03
3557    2.0254776  2.154386e-03  8.414675e-03
3563    2.0254776  2.154386e-03  8.414675e-03
3574    2.0254776  2.154386e-03  8.414675e-03
3580    2.0254776  2.154386e-03  8.414675e-03
3585    2.0254776  2.154386e-03  8.414675e-03
3590    2.0254776  2.154386e-03  8.414675e-03
3595    2.0254776  2.154386e-03  8.414675e-03
26528   4.8076485  2.166370e-03  8.452734e-03
26557   4.8076485  2.166370e-03  8.452734e-03
26582   4.8076485  2.166370e-03  8.452734e-03
26608   4.8076485  2.166370e-03  8.452734e-03
26634   4.8076485  2.166370e-03  8.452734e-03
26660   4.8076485  2.166370e-03  8.452734e-03
26685   4.8076485  2.166370e-03  8.452734e-03
26707   4.8076485  2.166370e-03  8.452734e-03
34217   3.7319544  2.168457e-03  8.459785e-03
31651   3.6427262  2.185136e-03  8.520449e-03
31655   3.6427262  2.185136e-03  8.520449e-03
31660   3.6427262  2.185136e-03  8.520449e-03
31664   3.6427262  2.185136e-03  8.520449e-03
7735    7.8469206  2.188879e-03  8.533945e-03
30290   2.5654503  2.193019e-03  8.547877e-03
30320   2.5654503  2.193019e-03  8.547877e-03
22255   5.2754576  2.197845e-03  8.562953e-03
27547   6.2101565  2.198305e-03  8.562953e-03
27555   6.2101565  2.198305e-03  8.562953e-03
27562   6.2101565  2.198305e-03  8.562953e-03
27569   6.2101565  2.198305e-03  8.562953e-03
13556   4.2973610  2.198924e-03  8.563136e-03
13563   4.2973610  2.198924e-03  8.563136e-03
21368   0.8866729  2.199486e-03  8.563136e-03
21374   0.8866729  2.199486e-03  8.563136e-03
5157    1.1055772  2.219590e-03  8.632611e-03
5168    1.1055772  2.219590e-03  8.632611e-03
5180    1.1055772  2.219590e-03  8.632611e-03
24566   1.5142690  2.222477e-03  8.632611e-03
24589   1.5142690  2.222477e-03  8.632611e-03
24600   1.5142690  2.222477e-03  8.632611e-03
24613   1.5142690  2.222477e-03  8.632611e-03
24625   1.5142690  2.222477e-03  8.632611e-03
24651   1.5142690  2.222477e-03  8.632611e-03
24662   1.5142690  2.222477e-03  8.632611e-03
24688   1.5142690  2.222477e-03  8.632611e-03
24703   1.5142690  2.222477e-03  8.632611e-03
24716   1.5142690  2.222477e-03  8.632611e-03
24741   1.5142690  2.222477e-03  8.632611e-03
24752   1.5142690  2.222477e-03  8.632611e-03
24764   1.5142690  2.222477e-03  8.632611e-03
24789   1.5142690  2.222477e-03  8.632611e-03
24801   1.5142690  2.222477e-03  8.632611e-03
4352    1.0876960  2.226122e-03  8.645658e-03
28655   1.4631920  2.232612e-03  8.665291e-03
28684   1.4631920  2.232612e-03  8.665291e-03
28714   1.4631920  2.232612e-03  8.665291e-03
28747   1.4631920  2.232612e-03  8.665291e-03
28779   1.4631920  2.232612e-03  8.665291e-03
25082   6.9880419  2.234410e-03  8.671154e-03
26395   2.7674921  2.240135e-03  8.692255e-03
21192   2.8911984  2.240956e-03  8.694321e-03
9267    3.9272296  2.242672e-03  8.699863e-03
7322    1.2407399  2.246803e-03  8.714769e-03
7572    2.1227697  2.253353e-03  8.739050e-03
22093   4.3677156  2.256725e-03  8.743146e-03
22111   4.3677156  2.256725e-03  8.743146e-03
22129   4.3677156  2.256725e-03  8.743146e-03
22146   4.3677156  2.256725e-03  8.743146e-03
22163   4.3677156  2.256725e-03  8.743146e-03
22180   4.3677156  2.256725e-03  8.743146e-03
22197   4.3677156  2.256725e-03  8.743146e-03
22215   4.3677156  2.256725e-03  8.743146e-03
10739   2.3897124  2.264973e-03  8.767227e-03
10750   2.3897124  2.264973e-03  8.767227e-03
10761   2.3897124  2.264973e-03  8.767227e-03
10772   2.3897124  2.264973e-03  8.767227e-03
10783   2.3897124  2.264973e-03  8.767227e-03
10793   2.3897124  2.264973e-03  8.767227e-03
10802   2.3897124  2.264973e-03  8.767227e-03
33632   2.3048602  2.266801e-03  8.770929e-03
33636   2.3048602  2.266801e-03  8.770929e-03
33651   2.3048602  2.266801e-03  8.770929e-03
22788   3.3033070  2.269197e-03  8.776908e-03
33381   0.4502207  2.269322e-03  8.776908e-03
33385   0.4502207  2.269322e-03  8.776908e-03
23078   7.4471416  2.269800e-03  8.776908e-03
23085   7.4471416  2.269800e-03  8.776908e-03
10327   7.9319231  2.270724e-03  8.779359e-03
26709   4.7317263  2.284442e-03  8.831264e-03
31281   4.8218454  2.291687e-03  8.857006e-03
31287   4.8218454  2.291687e-03  8.857006e-03
1921    1.2226075  2.292509e-03  8.857913e-03
2083    1.2226075  2.292509e-03  8.857913e-03
21265   3.9955770  2.298464e-03  8.877517e-03
21279   3.9955770  2.298464e-03  8.877517e-03
21289   3.9955770  2.298464e-03  8.877517e-03
21355   1.2732776  2.303116e-03  8.894346e-03
30046   2.9110516  2.309066e-03  8.915046e-03
30063   2.9110516  2.309066e-03  8.915046e-03
8111    3.8901831  2.310857e-03  8.918537e-03
8151    3.8901831  2.310857e-03  8.918537e-03
8198    3.8901831  2.310857e-03  8.918537e-03
10819   3.1973689  2.312182e-03  8.919093e-03
10848   3.1973689  2.312182e-03  8.919093e-03
11000   3.1973689  2.312182e-03  8.919093e-03
11087   3.1973689  2.312182e-03  8.919093e-03
7907    2.2460615  2.316909e-03  8.932763e-03
7921    2.2460615  2.316909e-03  8.932763e-03
7936    2.2460615  2.316909e-03  8.932763e-03
7952    2.2460615  2.316909e-03  8.932763e-03
16532   5.1840195  2.319822e-03  8.942849e-03
35065   4.9510199  2.321316e-03  8.944042e-03
35073   4.9510199  2.321316e-03  8.944042e-03
35078   4.9510199  2.321316e-03  8.944042e-03
35087   4.9510199  2.321316e-03  8.944042e-03
3297    4.1697592  2.326507e-03  8.959470e-03
3328    4.1697592  2.326507e-03  8.959470e-03
3359    4.1697592  2.326507e-03  8.959470e-03
3391    4.1697592  2.326507e-03  8.959470e-03
28654   1.5455436  2.332265e-03  8.975922e-03
28683   1.5455436  2.332265e-03  8.975922e-03
28713   1.5455436  2.332265e-03  8.975922e-03
28746   1.5455436  2.332265e-03  8.975922e-03
28778   1.5455436  2.332265e-03  8.975922e-03
33204   1.0196999  2.336199e-03  8.989914e-03
32830   4.6374586  2.342149e-03  9.007071e-03
32873   4.6374586  2.342149e-03  9.007071e-03
32941   4.6374586  2.342149e-03  9.007071e-03
32962   4.6374586  2.342149e-03  9.007071e-03
32981   4.6374586  2.342149e-03  9.007071e-03
23878   1.7809751  2.355249e-03  9.053992e-03
23892   1.7809751  2.355249e-03  9.053992e-03
23919   1.7809751  2.355249e-03  9.053992e-03
24097   7.1100008  2.360992e-03  9.074914e-03
25855   4.3601587  2.368226e-03  9.101558e-03
29924   4.4516052  2.386504e-03  9.167139e-03
29931   4.4516052  2.386504e-03  9.167139e-03
29945   4.4516052  2.386504e-03  9.167139e-03
29951   4.4516052  2.386504e-03  9.167139e-03
10558   2.7871955  2.389432e-03  9.174885e-03
10624   2.7871955  2.389432e-03  9.174885e-03
10692   2.7871955  2.389432e-03  9.174885e-03
8233    2.7263771  2.391880e-03  9.183117e-03
16045   4.7738708  2.398664e-03  9.207991e-03
9895    3.3698509  2.409573e-03  9.248694e-03
13929   2.9024908  2.424174e-03  9.303555e-03
32004   3.4608029  2.425484e-03  9.305034e-03
32039   3.4608029  2.425484e-03  9.305034e-03
32057   3.4608029  2.425484e-03  9.305034e-03
21234   6.1004581  2.427390e-03  9.311161e-03
5390    2.3385527  2.433558e-03  9.331265e-03
5416    2.3385527  2.433558e-03  9.331265e-03
5481    2.3385527  2.433558e-03  9.331265e-03
29939   4.4527753  2.437250e-03  9.343515e-03
32136   4.6607586  2.438913e-03  9.343515e-03
32160   4.6607586  2.438913e-03  9.343515e-03
32183   4.6607586  2.438913e-03  9.343515e-03
32206   4.6607586  2.438913e-03  9.343515e-03
32228   4.6607586  2.438913e-03  9.343515e-03
33196   1.5644669  2.438919e-03  9.343515e-03
13950   3.2519852  2.445036e-03  9.363734e-03
28671   1.7028558  2.446057e-03  9.363734e-03
28700   1.7028558  2.446057e-03  9.363734e-03
28730   1.7028558  2.446057e-03  9.363734e-03
28763   1.7028558  2.446057e-03  9.363734e-03
28795   1.7028558  2.446057e-03  9.363734e-03
9624    3.3555952  2.451373e-03  9.369830e-03
9654    3.3555952  2.451373e-03  9.369830e-03
9684    3.3555952  2.451373e-03  9.369830e-03
9713    3.3555952  2.451373e-03  9.369830e-03
9742    3.3555952  2.451373e-03  9.369830e-03
9773    3.3555952  2.451373e-03  9.369830e-03
9804    3.3555952  2.451373e-03  9.369830e-03
9835    3.3555952  2.451373e-03  9.369830e-03
9867    3.3555952  2.451373e-03  9.369830e-03
9925    3.3555952  2.451373e-03  9.369830e-03
9957    3.3555952  2.451373e-03  9.369830e-03
9987    3.3555952  2.451373e-03  9.369830e-03
34495   1.1544960  2.453156e-03  9.375457e-03
8598    2.4191045  2.474288e-03  9.455025e-03
30154   1.8425469  2.485168e-03  9.495397e-03
11604   5.6376373  2.499857e-03  9.550314e-03
32793   5.5929349  2.501729e-03  9.551422e-03
32837   5.5929349  2.501729e-03  9.551422e-03
32879   5.5929349  2.501729e-03  9.551422e-03
32885   5.5929349  2.501729e-03  9.551422e-03
32890   5.5929349  2.501729e-03  9.551422e-03
18615   3.0416250  2.504032e-03  9.559008e-03
912     4.5331347  2.508272e-03  9.572772e-03
921     4.5331347  2.508272e-03  9.572772e-03
25499   4.4340140  2.518181e-03  9.608164e-03
25512   4.4340140  2.518181e-03  9.608164e-03
18606   2.9268663  2.527923e-03  9.642895e-03
18608   2.9268663  2.527923e-03  9.642895e-03
12424   3.1695989  2.534923e-03  9.653438e-03
12469   3.1695989  2.534923e-03  9.653438e-03
12498   3.1695989  2.534923e-03  9.653438e-03
12558   3.1695989  2.534923e-03  9.653438e-03
12590   3.1695989  2.534923e-03  9.653438e-03
12622   3.1695989  2.534923e-03  9.653438e-03
12653   3.1695989  2.534923e-03  9.653438e-03
12684   3.1695989  2.534923e-03  9.653438e-03
9134    3.9842183  2.536441e-03  9.653438e-03
9149    3.9842183  2.536441e-03  9.653438e-03
9163    3.9842183  2.536441e-03  9.653438e-03
9177    3.9842183  2.536441e-03  9.653438e-03
9197    3.9842183  2.536441e-03  9.653438e-03
9214    3.9842183  2.536441e-03  9.653438e-03
9229    3.9842183  2.536441e-03  9.653438e-03
9246    3.9842183  2.536441e-03  9.653438e-03
9261    3.9842183  2.536441e-03  9.653438e-03
9271    3.9842183  2.536441e-03  9.653438e-03
10791   1.0216376  2.538050e-03  9.658343e-03
32541   3.8126405  2.543690e-03  9.676148e-03
32564   3.8126405  2.543690e-03  9.676148e-03
32586   3.8126405  2.543690e-03  9.676148e-03
18405   4.4436359  2.547323e-03  9.686307e-03
18411   4.4436359  2.547323e-03  9.686307e-03
18416   4.4436359  2.547323e-03  9.686307e-03
10547   3.3710594  2.563006e-03  9.742261e-03
10613   3.3710594  2.563006e-03  9.742261e-03
10680   3.3710594  2.563006e-03  9.742261e-03
32646   1.8180156  2.569301e-03  9.764481e-03
29459   2.1329922  2.569821e-03  9.764481e-03
29547   2.1329922  2.569821e-03  9.764481e-03
24559   2.8406929  2.575140e-03  9.766257e-03
24583   2.8406929  2.575140e-03  9.766257e-03
24594   2.8406929  2.575140e-03  9.766257e-03
24606   2.8406929  2.575140e-03  9.766257e-03
24619   2.8406929  2.575140e-03  9.766257e-03
24644   2.8406929  2.575140e-03  9.766257e-03
24656   2.8406929  2.575140e-03  9.766257e-03
24681   2.8406929  2.575140e-03  9.766257e-03
24696   2.8406929  2.575140e-03  9.766257e-03
24709   2.8406929  2.575140e-03  9.766257e-03
24734   2.8406929  2.575140e-03  9.766257e-03
24746   2.8406929  2.575140e-03  9.766257e-03
24757   2.8406929  2.575140e-03  9.766257e-03
24783   2.8406929  2.575140e-03  9.766257e-03
24795   2.8406929  2.575140e-03  9.766257e-03
15035   3.5009178  2.585959e-03  9.801130e-03
15075   3.5009178  2.585959e-03  9.801130e-03
15115   3.5009178  2.585959e-03  9.801130e-03
15154   3.5009178  2.585959e-03  9.801130e-03
15193   3.5009178  2.585959e-03  9.801130e-03
4271    5.0954325  2.587214e-03  9.804658e-03
33797   3.3876310  2.590583e-03  9.816193e-03
22090   3.8478444  2.615675e-03  9.901332e-03
22108   3.8478444  2.615675e-03  9.901332e-03
22126   3.8478444  2.615675e-03  9.901332e-03
22143   3.8478444  2.615675e-03  9.901332e-03
22160   3.8478444  2.615675e-03  9.901332e-03
22177   3.8478444  2.615675e-03  9.901332e-03
22194   3.8478444  2.615675e-03  9.901332e-03
22212   3.8478444  2.615675e-03  9.901332e-03
3312    4.9050557  2.622958e-03  9.922682e-03
3343    4.9050557  2.622958e-03  9.922682e-03
3374    4.9050557  2.622958e-03  9.922682e-03
3406    4.9050557  2.622958e-03  9.922682e-03
3422    4.9050557  2.622958e-03  9.922682e-03
25744   4.3697261  2.633038e-03  9.953331e-03
25755   4.3697261  2.633038e-03  9.953331e-03
25766   4.3697261  2.633038e-03  9.953331e-03
25777   4.3697261  2.633038e-03  9.953331e-03
25788   4.3697261  2.633038e-03  9.953331e-03
25800   4.3697261  2.633038e-03  9.953331e-03
31272   6.1506145  2.636760e-03  9.962415e-03
31279   6.1506145  2.636760e-03  9.962415e-03
31285   6.1506145  2.636760e-03  9.962415e-03
31291   6.1506145  2.636760e-03  9.962415e-03
6240    1.1394761  2.644044e-03  9.981191e-03
6342    1.1394761  2.644044e-03  9.981191e-03
6446    1.1394761  2.644044e-03  9.981191e-03
6515    1.1394761  2.644044e-03  9.981191e-03
6576    1.1394761  2.644044e-03  9.981191e-03
6636    1.1394761  2.644044e-03  9.981191e-03
6694    1.1394761  2.644044e-03  9.981191e-03
33855   3.3905289  2.646977e-03  9.991013e-03
31268   4.8273933  2.649416e-03  9.995224e-03
31275   4.8273933  2.649416e-03  9.995224e-03
31293   4.8273933  2.649416e-03  9.995224e-03
31298   4.8273933  2.649416e-03  9.995224e-03
16934   1.2674141  2.651279e-03  1.000100e-02
13947   3.3262733  2.661308e-03  1.003758e-02
20789   7.0128596  2.670304e-03  1.007025e-02
3315    4.5668843  2.673878e-03  1.007744e-02
3346    4.5668843  2.673878e-03  1.007744e-02
3377    4.5668843  2.673878e-03  1.007744e-02
3409    4.5668843  2.673878e-03  1.007744e-02
3425    4.5668843  2.673878e-03  1.007744e-02
16978   2.7891882  2.680891e-03  1.009631e-02
17001   2.7891882  2.680891e-03  1.009631e-02
17023   2.7891882  2.680891e-03  1.009631e-02
17047   2.7891882  2.680891e-03  1.009631e-02
17072   2.7891882  2.680891e-03  1.009631e-02
17097   2.7891882  2.680891e-03  1.009631e-02
26529   4.7906980  2.687472e-03  1.011100e-02
26558   4.7906980  2.687472e-03  1.011100e-02
26583   4.7906980  2.687472e-03  1.011100e-02
26609   4.7906980  2.687472e-03  1.011100e-02
26635   4.7906980  2.687472e-03  1.011100e-02
26661   4.7906980  2.687472e-03  1.011100e-02
26686   4.7906980  2.687472e-03  1.011100e-02
26708   4.7906980  2.687472e-03  1.011100e-02
32663   1.4394680  2.694642e-03  1.013672e-02
21729   4.8925975  2.696883e-03  1.014010e-02
21762   4.8925975  2.696883e-03  1.014010e-02
850     8.4276567  2.697892e-03  1.014010e-02
862     8.4276567  2.697892e-03  1.014010e-02
875     8.4276567  2.697892e-03  1.014010e-02
887     8.4276567  2.697892e-03  1.014010e-02
901     8.4276567  2.697892e-03  1.014010e-02
6009    0.9711885  2.699601e-03  1.014468e-02
5148    0.8731172  2.700455e-03  1.014468e-02
5159    0.8731172  2.700455e-03  1.014468e-02
5171    0.8731172  2.700455e-03  1.014468e-02
16196   3.7334934  2.702244e-03  1.014761e-02
16199   3.7334934  2.702244e-03  1.014761e-02
16203   3.7334934  2.702244e-03  1.014761e-02
31915   3.7199687  2.705388e-03  1.015437e-02
31938   3.7199687  2.705388e-03  1.015437e-02
31961   3.7199687  2.705388e-03  1.015437e-02
31984   3.7199687  2.705388e-03  1.015437e-02
35093   5.4460344  2.710782e-03  1.017209e-02
35099   5.4460344  2.710782e-03  1.017209e-02
13454   2.6200212  2.721825e-03  1.020845e-02
13511   2.6200212  2.721825e-03  1.020845e-02
13531   2.6200212  2.721825e-03  1.020845e-02
13552   2.6200212  2.721825e-03  1.020845e-02
16206   2.5040920  2.734307e-03  1.024767e-02
32135   5.4415614  2.734320e-03  1.024767e-02
32159   5.4415614  2.734320e-03  1.024767e-02
32182   5.4415614  2.734320e-03  1.024767e-02
32205   5.4415614  2.734320e-03  1.024767e-02
32227   5.4415614  2.734320e-03  1.024767e-02
28144   1.4664586  2.749058e-03  1.029908e-02
28148   1.4664586  2.749058e-03  1.029908e-02
28152   1.4664586  2.749058e-03  1.029908e-02
34215   3.6338484  2.749497e-03  1.029944e-02
30289   2.9563146  2.753530e-03  1.031199e-02
30319   2.9563146  2.753530e-03  1.031199e-02
15292   5.7358140  2.760538e-03  1.033438e-02
15313   5.7358140  2.760538e-03  1.033438e-02
15048   2.9014119  2.761903e-03  1.033438e-02
15088   2.9014119  2.761903e-03  1.033438e-02
15128   2.9014119  2.761903e-03  1.033438e-02
15167   2.9014119  2.761903e-03  1.033438e-02
15206   2.9014119  2.761903e-03  1.033438e-02
11      1.9342956  2.773369e-03  1.037600e-02
9612    3.2356093  2.779344e-03  1.038034e-02
9642    3.2356093  2.779344e-03  1.038034e-02
9672    3.2356093  2.779344e-03  1.038034e-02
9701    3.2356093  2.779344e-03  1.038034e-02
9730    3.2356093  2.779344e-03  1.038034e-02
9761    3.2356093  2.779344e-03  1.038034e-02
9792    3.2356093  2.779344e-03  1.038034e-02
9823    3.2356093  2.779344e-03  1.038034e-02
9855    3.2356093  2.779344e-03  1.038034e-02
9883    3.2356093  2.779344e-03  1.038034e-02
9913    3.2356093  2.779344e-03  1.038034e-02
9945    3.2356093  2.779344e-03  1.038034e-02
9975    3.2356093  2.779344e-03  1.038034e-02
10039   3.2356093  2.779344e-03  1.038034e-02
25099   3.0609954  2.794631e-03  1.041939e-02
25128   3.0609954  2.794631e-03  1.041939e-02
25157   3.0609954  2.794631e-03  1.041939e-02
25186   3.0609954  2.794631e-03  1.041939e-02
25215   3.0609954  2.794631e-03  1.041939e-02
25242   3.0609954  2.794631e-03  1.041939e-02
25269   3.0609954  2.794631e-03  1.041939e-02
25297   3.0609954  2.794631e-03  1.041939e-02
25326   3.0609954  2.794631e-03  1.041939e-02
25354   3.0609954  2.794631e-03  1.041939e-02
25382   3.0609954  2.794631e-03  1.041939e-02
25411   3.0609954  2.794631e-03  1.041939e-02
25440   3.0609954  2.794631e-03  1.041939e-02
25470   3.0609954  2.794631e-03  1.041939e-02
21191   2.8864822  2.798864e-03  1.043389e-02
18428   3.7609366  2.803316e-03  1.044662e-02
18436   3.7609366  2.803316e-03  1.044662e-02
18443   3.7609366  2.803316e-03  1.044662e-02
7832    9.0892048  2.809718e-03  1.046789e-02
7841    9.0892048  2.809718e-03  1.046789e-02
18427   3.5338072  2.826371e-03  1.052437e-02
18435   3.5338072  2.826371e-03  1.052437e-02
18442   3.5338072  2.826371e-03  1.052437e-02
959     3.5565979  2.829409e-03  1.052437e-02
998     3.5565979  2.829409e-03  1.052437e-02
1038    3.5565979  2.829409e-03  1.052437e-02
1076    3.5565979  2.829409e-03  1.052437e-02
1113    3.5565979  2.829409e-03  1.052437e-02
1147    3.5565979  2.829409e-03  1.052437e-02
1183    3.5565979  2.829409e-03  1.052437e-02
1214    3.5565979  2.829409e-03  1.052437e-02
1246    3.5565979  2.829409e-03  1.052437e-02
1271    3.5565979  2.829409e-03  1.052437e-02
12746   2.1167092  2.846653e-03  1.058721e-02
946     1.9326248  2.851392e-03  1.059831e-02
986     1.9326248  2.851392e-03  1.059831e-02
1024    1.9326248  2.851392e-03  1.059831e-02
1063    1.9326248  2.851392e-03  1.059831e-02
1099    1.9326248  2.851392e-03  1.059831e-02
24121   7.0462211  2.857237e-03  1.061840e-02
29746   2.2274197  2.857502e-03  1.061840e-02
24030   7.0463965  2.862815e-03  1.063553e-02
24054   7.0463965  2.862815e-03  1.063553e-02
10574   2.7881704  2.869992e-03  1.065825e-02
10640   2.7881704  2.869992e-03  1.065825e-02
10708   2.7881704  2.869992e-03  1.065825e-02
29855   4.1180875  2.877789e-03  1.067933e-02
29865   4.1180875  2.877789e-03  1.067933e-02
29875   4.1180875  2.877789e-03  1.067933e-02
29885   4.1180875  2.877789e-03  1.067933e-02
29894   4.1180875  2.877789e-03  1.067933e-02
29903   4.1180875  2.877789e-03  1.067933e-02
16433   7.7089271  2.881490e-03  1.069175e-02
9497    3.3821962  2.890009e-03  1.071809e-02
9528    3.3821962  2.890009e-03  1.071809e-02
9556    3.3821962  2.890009e-03  1.071809e-02
9584    3.3821962  2.890009e-03  1.071809e-02
29793   2.5511643  2.896484e-03  1.073815e-02
29797   2.5511643  2.896484e-03  1.073815e-02
29804   2.5511643  2.896484e-03  1.073815e-02
13922   2.9532672  2.898301e-03  1.074357e-02
21226   5.4280709  2.920994e-03  1.082503e-02
21240   5.4280709  2.920994e-03  1.082503e-02
26357   4.5796314  2.930456e-03  1.085743e-02
26377   4.5796314  2.930456e-03  1.085743e-02
