Comparison of groups:  3-1 
           GeneID   Chr     Start       End Strand Length       logFC
1063    1.9326248  1.040896e-03  5.949443e-03
1099    1.9326248  1.040896e-03  5.949443e-03
34312   3.0814755  1.041751e-03  5.953198e-03
18426   3.2508195  1.046569e-03  5.977343e-03
18434   3.2508195  1.046569e-03  5.977343e-03
18441   3.2508195  1.046569e-03  5.977343e-03
7474    4.3245138  1.052678e-03  6.011097e-03
5227    0.9588273  1.058057e-03  6.040669e-03
32015   3.1347195  1.060163e-03  6.045830e-03
32032   3.1347195  1.060163e-03  6.045830e-03
32051   3.1347195  1.060163e-03  6.045830e-03
32068   3.1347195  1.060163e-03  6.045830e-03
32085   3.1347195  1.060163e-03  6.045830e-03
32099   3.1347195  1.060163e-03  6.045830e-03
2       3.0512858  1.071552e-03  6.109627e-03
28324   6.2288837  1.076808e-03  6.138438e-03
33050   4.2813046  1.084608e-03  6.181730e-03
22800   3.2089293  1.088451e-03  6.191949e-03
22820   3.2089293  1.088451e-03  6.191949e-03
22840   3.2089293  1.088451e-03  6.191949e-03
22860   3.2089293  1.088451e-03  6.191949e-03
22880   3.2089293  1.088451e-03  6.191949e-03
22900   3.2089293  1.088451e-03  6.191949e-03
22920   3.2089293  1.088451e-03  6.191949e-03
22938   3.2089293  1.088451e-03  6.191949e-03
22958   3.2089293  1.088451e-03  6.191949e-03
22978   3.2089293  1.088451e-03  6.191949e-03
33392   1.3271739  1.090948e-03  6.204985e-03
30177   2.8123749  1.092107e-03  6.206903e-03
30199   2.8123749  1.092107e-03  6.206903e-03
30221   2.8123749  1.092107e-03  6.206903e-03
30243   2.8123749  1.092107e-03  6.206903e-03
13949   2.8378508  1.108975e-03  6.301582e-03
17424   4.9877216  1.109668e-03  6.303149e-03
17426   4.9877216  1.109668e-03  6.303149e-03
34227   2.3522057  1.114161e-03  6.327479e-03
28319   2.3088356  1.130640e-03  6.419861e-03
23345   2.4041254  1.133903e-03  6.430646e-03
23361   2.4041254  1.133903e-03  6.430646e-03
23379   2.4041254  1.133903e-03  6.430646e-03
23396   2.4041254  1.133903e-03  6.430646e-03
23412   2.4041254  1.133903e-03  6.430646e-03
23429   2.4041254  1.133903e-03  6.430646e-03
32796   4.0220234  1.134670e-03  6.430646e-03
32839   4.0220234  1.134670e-03  6.430646e-03
32894   4.0220234  1.134670e-03  6.430646e-03
32907   4.0220234  1.134670e-03  6.430646e-03
22573   3.9417040  1.137713e-03  6.445476e-03
22587   3.9417040  1.137713e-03  6.445476e-03
15433   2.8608937  1.168062e-03  6.614931e-03
15474   2.8608937  1.168062e-03  6.614931e-03
34217   3.7319544  1.178449e-03  6.672502e-03
7320    0.6036817  1.186565e-03  6.717193e-03
10379   7.9749837  1.192364e-03  6.748760e-03
23263   3.5040327  1.195008e-03  6.759922e-03
23282   3.5040327  1.195008e-03  6.759922e-03
23301   3.5040327  1.195008e-03  6.759922e-03
33812   3.2224459  1.203395e-03  6.803543e-03
33828   3.2224459  1.203395e-03  6.803543e-03
33869   3.2224459  1.203395e-03  6.803543e-03
26131   3.3670243  1.204119e-03  6.806359e-03
21028   2.7730951  1.206914e-03  6.818328e-03
21034   2.7730951  1.206914e-03  6.818328e-03
21039   2.7730951  1.206914e-03  6.818328e-03
18600   1.5356318  1.211953e-03  6.840595e-03
32798   3.3458276  1.211988e-03  6.840595e-03
32841   3.3458276  1.211988e-03  6.840595e-03
32896   3.3458276  1.211988e-03  6.840595e-03
32909   3.3458276  1.211988e-03  6.840595e-03
26101   3.3738106  1.218756e-03  6.868527e-03
26116   3.3738106  1.218756e-03  6.868527e-03
26146   3.3738106  1.218756e-03  6.868527e-03
26162   3.3738106  1.218756e-03  6.868527e-03
26178   3.3738106  1.218756e-03  6.868527e-03
26194   3.3738106  1.218756e-03  6.868527e-03
26209   3.3738106  1.218756e-03  6.868527e-03
26225   3.3738106  1.218756e-03  6.868527e-03
15583   4.8996773  1.222530e-03  6.885408e-03
15594   4.8996773  1.222530e-03  6.885408e-03
15603   4.8996773  1.222530e-03  6.885408e-03
8020    3.0129003  1.222664e-03  6.885408e-03
30345   3.9322729  1.233081e-03  6.933934e-03
30356   3.9322729  1.233081e-03  6.933934e-03
26447   5.4432107  1.233348e-03  6.933934e-03
26463   5.4432107  1.233348e-03  6.933934e-03
26469   5.4432107  1.233348e-03  6.933934e-03
26476   5.4432107  1.233348e-03  6.933934e-03
26484   5.4432107  1.233348e-03  6.933934e-03
26492   5.4432107  1.233348e-03  6.933934e-03
26500   5.4432107  1.233348e-03  6.933934e-03
23046   6.9222898  1.234302e-03  6.935425e-03
23058   6.9222898  1.234302e-03  6.935425e-03
23070   6.9222898  1.234302e-03  6.935425e-03
7711    9.4544476  1.268750e-03  7.127658e-03
16519   5.6541324  1.273700e-03  7.154138e-03
30670   9.0912798  1.278936e-03  7.170210e-03
30707   9.0912798  1.278936e-03  7.170210e-03
30737   9.0912798  1.278936e-03  7.170210e-03
30766   9.0912798  1.278936e-03  7.170210e-03
30796   9.0912798  1.278936e-03  7.170210e-03
30826   9.0912798  1.278936e-03  7.170210e-03
30856   9.0912798  1.278936e-03  7.170210e-03
30885   9.0912798  1.278936e-03  7.170210e-03
30914   9.0912798  1.278936e-03  7.170210e-03
30936   9.0912798  1.278936e-03  7.170210e-03
5273    3.5684684  1.279352e-03  7.171212e-03
18620   3.0150339  1.281173e-03  7.179261e-03
28203   7.2897028  1.281739e-03  7.179261e-03
28211   7.2897028  1.281739e-03  7.179261e-03
28220   7.2897028  1.281739e-03  7.179261e-03
30601   1.6191955  1.282239e-03  7.180730e-03
27173   2.0885103  1.292187e-03  7.235095e-03
945     1.7214340  1.300172e-03  7.273065e-03
985     1.7214340  1.300172e-03  7.273065e-03
1023    1.7214340  1.300172e-03  7.273065e-03
1062    1.7214340  1.300172e-03  7.273065e-03
1098    1.7214340  1.300172e-03  7.273065e-03
55      8.5202473  1.312121e-03  7.338546e-03
17418   4.9325427  1.315926e-03  7.358461e-03
13865   7.3680366  1.329634e-03  7.433740e-03
4401    4.9940819  1.341659e-03  7.498191e-03
4457    4.9940819  1.341659e-03  7.498191e-03
26244   4.4991402  1.347377e-03  7.526550e-03
32665   5.8103320  1.349742e-03  7.526550e-03
32679   5.8103320  1.349742e-03  7.526550e-03
32693   5.8103320  1.349742e-03  7.526550e-03
32706   5.8103320  1.349742e-03  7.526550e-03
32719   5.8103320  1.349742e-03  7.526550e-03
32733   5.8103320  1.349742e-03  7.526550e-03
32760   5.8103320  1.349742e-03  7.526550e-03
27878   7.9007012  1.350223e-03  7.526550e-03
27890   7.9007012  1.350223e-03  7.526550e-03
27903   7.9007012  1.350223e-03  7.526550e-03
27915   7.9007012  1.350223e-03  7.526550e-03
27927   7.9007012  1.350223e-03  7.526550e-03
27939   7.9007012  1.350223e-03  7.526550e-03
34747   2.6823521  1.350766e-03  7.526800e-03
34768   2.6823521  1.350766e-03  7.526800e-03
25726   4.5328014  1.354834e-03  7.536816e-03
25737   4.5328014  1.354834e-03  7.536816e-03
25748   4.5328014  1.354834e-03  7.536816e-03
25759   4.5328014  1.354834e-03  7.536816e-03
25770   4.5328014  1.354834e-03  7.536816e-03
25781   4.5328014  1.354834e-03  7.536816e-03
25792   4.5328014  1.354834e-03  7.536816e-03
25804   4.5328014  1.354834e-03  7.536816e-03
16980   3.0569316  1.356058e-03  7.536816e-03
17003   3.0569316  1.356058e-03  7.536816e-03
17025   3.0569316  1.356058e-03  7.536816e-03
17049   3.0569316  1.356058e-03  7.536816e-03
17074   3.0569316  1.356058e-03  7.536816e-03
17099   3.0569316  1.356058e-03  7.536816e-03
5140    1.8442021  1.361546e-03  7.565928e-03
1658    3.1609288  1.366464e-03  7.588065e-03
9136    1.9889656  1.368294e-03  7.588065e-03
9151    1.9889656  1.368294e-03  7.588065e-03
9165    1.9889656  1.368294e-03  7.588065e-03
9179    1.9889656  1.368294e-03  7.588065e-03
9199    1.9889656  1.368294e-03  7.588065e-03
9216    1.9889656  1.368294e-03  7.588065e-03
9231    1.9889656  1.368294e-03  7.588065e-03
9248    1.9889656  1.368294e-03  7.588065e-03
9263    1.9889656  1.368294e-03  7.588065e-03
9273    1.9889656  1.368294e-03  7.588065e-03
17415   4.8076191  1.371042e-03  7.601906e-03
5276    4.5509801  1.371872e-03  7.605114e-03
11932   2.1563865  1.375707e-03  7.617981e-03
11941   2.1563865  1.375707e-03  7.617981e-03
11952   2.1563865  1.375707e-03  7.617981e-03
11963   2.1563865  1.375707e-03  7.617981e-03
11974   2.1563865  1.375707e-03  7.617981e-03
11985   2.1563865  1.375707e-03  7.617981e-03
2724    2.0189081  1.376627e-03  7.621678e-03
17421   4.9210203  1.381711e-03  7.648425e-03
13249   4.0769648  1.383192e-03  7.651011e-03
13274   4.0769648  1.383192e-03  7.651011e-03
13285   4.0769648  1.383192e-03  7.651011e-03
13290   4.0769648  1.383192e-03  7.651011e-03
16595   5.0451188  1.389717e-03  7.677260e-03
16609   5.0451188  1.389717e-03  7.677260e-03
16623   5.0451188  1.389717e-03  7.677260e-03
16637   5.0451188  1.389717e-03  7.677260e-03
16651   5.0451188  1.389717e-03  7.677260e-03
16665   5.0451188  1.389717e-03  7.677260e-03
16679   5.0451188  1.389717e-03  7.677260e-03
28305   1.8859957  1.403762e-03  7.753431e-03
14571   4.8663725  1.410595e-03  7.788319e-03
14582   4.8663725  1.410595e-03  7.788319e-03
33975   3.6259741  1.415915e-03  7.816265e-03
9399    3.8398005  1.418742e-03  7.825579e-03
34440   2.8445222  1.419313e-03  7.825579e-03
34457   2.8445222  1.419313e-03  7.825579e-03
34473   2.8445222  1.419313e-03  7.825579e-03
34486   2.8445222  1.419313e-03  7.825579e-03
13632   2.6472018  1.419675e-03  7.825579e-03
13665   2.6472018  1.419675e-03  7.825579e-03
13683   2.6472018  1.419675e-03  7.825579e-03
54      8.5115650  1.420735e-03  7.829988e-03
22766   0.8237167  1.424428e-03  7.848910e-03
21406   7.7639056  1.430094e-03  7.877255e-03
21411   7.7639056  1.430094e-03  7.877255e-03
17431   4.9142302  1.430843e-03  7.879946e-03
30661   5.2706100  1.439166e-03  7.911350e-03
30698   5.2706100  1.439166e-03  7.911350e-03
30728   5.2706100  1.439166e-03  7.911350e-03
30757   5.2706100  1.439166e-03  7.911350e-03
30787   5.2706100  1.439166e-03  7.911350e-03
30817   5.2706100  1.439166e-03  7.911350e-03
30847   5.2706100  1.439166e-03  7.911350e-03
30876   5.2706100  1.439166e-03  7.911350e-03
30905   5.2706100  1.439166e-03  7.911350e-03
30927   5.2706100  1.439166e-03  7.911350e-03
27130   5.9157353  1.446659e-03  7.945311e-03
27138   5.9157353  1.446659e-03  7.945311e-03
27146   5.9157353  1.446659e-03  7.945311e-03
27154   5.9157353  1.446659e-03  7.945311e-03
27161   5.9157353  1.446659e-03  7.945311e-03
32797   3.1352838  1.450534e-03  7.954833e-03
32840   3.1352838  1.450534e-03  7.954833e-03
32895   3.1352838  1.450534e-03  7.954833e-03
32908   3.1352838  1.450534e-03  7.954833e-03
23577   4.0046292  1.451291e-03  7.954833e-03
23587   4.0046292  1.451291e-03  7.954833e-03
23597   4.0046292  1.451291e-03  7.954833e-03
23605   4.0046292  1.451291e-03  7.954833e-03
23615   4.0046292  1.451291e-03  7.954833e-03
23624   4.0046292  1.451291e-03  7.954833e-03
23634   4.0046292  1.451291e-03  7.954833e-03
21247   4.0676914  1.467633e-03  8.042946e-03
30290   2.5654503  1.473177e-03  8.070401e-03
30320   2.5654503  1.473177e-03  8.070401e-03
30274   2.5848944  1.483078e-03  8.121692e-03
30304   2.5848944  1.483078e-03  8.121692e-03
203     3.4564533  1.492819e-03  8.173558e-03
34028   5.9165162  1.493744e-03  8.175658e-03
34066   5.9165162  1.493744e-03  8.175658e-03
191     3.4592004  1.496684e-03  8.188778e-03
197     3.4592004  1.496684e-03  8.188778e-03
21941   2.9956902  1.498880e-03  8.196339e-03
21950   2.9956902  1.498880e-03  8.196339e-03
21962   2.9956902  1.498880e-03  8.196339e-03
13882   7.3594691  1.499927e-03  8.200579e-03
15438   3.2956382  1.501947e-03  8.208652e-03
15478   3.2956382  1.501947e-03  8.208652e-03
27877   8.1855035  1.515985e-03  8.276387e-03
27889   8.1855035  1.515985e-03  8.276387e-03
27902   8.1855035  1.515985e-03  8.276387e-03
27914   8.1855035  1.515985e-03  8.276387e-03
27926   8.1855035  1.515985e-03  8.276387e-03
27938   8.1855035  1.515985e-03  8.276387e-03
30299   3.1825474  1.518522e-03  8.288734e-03
13135   4.5326182  1.519334e-03  8.290174e-03
13160   4.5326182  1.519334e-03  8.290174e-03
26507   4.3679892  1.528023e-03  8.325549e-03
26536   4.3679892  1.528023e-03  8.325549e-03
26563   4.3679892  1.528023e-03  8.325549e-03
26587   4.3679892  1.528023e-03  8.325549e-03
26613   4.3679892  1.528023e-03  8.325549e-03
26639   4.3679892  1.528023e-03  8.325549e-03
26665   4.3679892  1.528023e-03  8.325549e-03
26690   4.3679892  1.528023e-03  8.325549e-03
33887   5.9660069  1.533734e-03  8.350635e-03
33894   5.9660069  1.533734e-03  8.350635e-03
33901   5.9660069  1.533734e-03  8.350635e-03
33908   5.9660069  1.533734e-03  8.350635e-03
30156   1.7426582  1.552346e-03  8.444360e-03
30175   1.7426582  1.552346e-03  8.444360e-03
30197   1.7426582  1.552346e-03  8.444360e-03
30219   1.7426582  1.552346e-03  8.444360e-03
30241   1.7426582  1.552346e-03  8.444360e-03
32643   0.7690260  1.559515e-03  8.481830e-03
7646    4.6241016  1.566140e-03  8.508668e-03
7654    4.6241016  1.566140e-03  8.508668e-03
7663    4.6241016  1.566140e-03  8.508668e-03
7673    4.6241016  1.566140e-03  8.508668e-03
7683    4.6241016  1.566140e-03  8.508668e-03
7691    4.6241016  1.566140e-03  8.508668e-03
12002   6.0008992  1.568348e-03  8.513005e-03
12007   6.0008992  1.568348e-03  8.513005e-03
12013   6.0008992  1.568348e-03  8.513005e-03
12019   6.0008992  1.568348e-03  8.513005e-03
12024   6.0008992  1.568348e-03  8.513005e-03
21390   3.4972229  1.582482e-03  8.581142e-03
21414   3.4972229  1.582482e-03  8.581142e-03
21452   3.4972229  1.582482e-03  8.581142e-03
21471   3.4972229  1.582482e-03  8.581142e-03
21492   3.4972229  1.582482e-03  8.581142e-03
28279   8.2100547  1.582891e-03  8.581142e-03
28286   8.2100547  1.582891e-03  8.581142e-03
24875   9.4459248  1.585997e-03  8.596437e-03
32093   3.7667546  1.589363e-03  8.613139e-03
23370   0.9230002  1.595681e-03  8.645826e-03
17412   4.9010702  1.600506e-03  8.667302e-03
17429   4.9010702  1.600506e-03  8.667302e-03
17442   4.9010702  1.600506e-03  8.667302e-03
5272    3.3261716  1.603607e-03  8.682541e-03
7476    3.8736990  1.609923e-03  8.686833e-03
18645   2.5034030  1.610154e-03  8.686833e-03
18704   2.5034030  1.610154e-03  8.686833e-03
18764   2.5034030  1.610154e-03  8.686833e-03
18822   2.5034030  1.610154e-03  8.686833e-03
18881   2.5034030  1.610154e-03  8.686833e-03
18939   2.5034030  1.610154e-03  8.686833e-03
18999   2.5034030  1.610154e-03  8.686833e-03
19059   2.5034030  1.610154e-03  8.686833e-03
19119   2.5034030  1.610154e-03  8.686833e-03
19177   2.5034030  1.610154e-03  8.686833e-03
19238   2.5034030  1.610154e-03  8.686833e-03
19296   2.5034030  1.610154e-03  8.686833e-03
19355   2.5034030  1.610154e-03  8.686833e-03
19413   2.5034030  1.610154e-03  8.686833e-03
19472   2.5034030  1.610154e-03  8.686833e-03
19531   2.5034030  1.610154e-03  8.686833e-03
19589   2.5034030  1.610154e-03  8.686833e-03
19645   2.5034030  1.610154e-03  8.686833e-03
19686   2.5034030  1.610154e-03  8.686833e-03
25872   2.8355950  1.610485e-03  8.687066e-03
34753   2.4688056  1.611655e-03  8.690276e-03
34774   2.4688056  1.611655e-03  8.690276e-03
12750   6.2701574  1.617275e-03  8.719022e-03
14614   4.1582453  1.619956e-03  8.730357e-03
14626   4.1582453  1.619956e-03  8.730357e-03
31264   6.0106771  1.623489e-03  8.747838e-03
30329   3.2164066  1.625599e-03  8.757643e-03
23576   4.1117901  1.643276e-03  8.841830e-03
23586   4.1117901  1.643276e-03  8.841830e-03
23596   4.1117901  1.643276e-03  8.841830e-03
23604   4.1117901  1.643276e-03  8.841830e-03
23614   4.1117901  1.643276e-03  8.841830e-03
23623   4.1117901  1.643276e-03  8.841830e-03
23633   4.1117901  1.643276e-03  8.841830e-03
20918   7.0078974  1.647593e-03  8.861903e-03
20923   7.0078974  1.647593e-03  8.861903e-03
15790   1.4192915  1.657538e-03  8.912216e-03
15792   1.4192915  1.657538e-03  8.912216e-03
3136    2.1941587  1.665437e-03  8.953094e-03
21633   2.7141653  1.667014e-03  8.953604e-03
21678   2.7141653  1.667014e-03  8.953604e-03
21712   2.7141653  1.667014e-03  8.953604e-03
21744   2.7141653  1.667014e-03  8.953604e-03
21776   2.7141653  1.667014e-03  8.953604e-03
30596   1.6591420  1.680802e-03  9.024446e-03
30599   1.6591420  1.680802e-03  9.024446e-03
26107   4.7699925  1.688582e-03  9.058168e-03
26122   4.7699925  1.688582e-03  9.058168e-03
26137   4.7699925  1.688582e-03  9.058168e-03
26200   4.7699925  1.688582e-03  9.058168e-03
26231   4.7699925  1.688582e-03  9.058168e-03
32474   2.5552033  1.695078e-03  9.091401e-03
21391   3.6961391  1.707532e-03  9.145268e-03
21415   3.6961391  1.707532e-03  9.145268e-03
21433   3.6961391  1.707532e-03  9.145268e-03
21453   3.6961391  1.707532e-03  9.145268e-03
21472   3.6961391  1.707532e-03  9.145268e-03
21493   3.6961391  1.707532e-03  9.145268e-03
23575   4.2297827  1.708756e-03  9.145268e-03
23585   4.2297827  1.708756e-03  9.145268e-03
23595   4.2297827  1.708756e-03  9.145268e-03
23613   4.2297827  1.708756e-03  9.145268e-03
23622   4.2297827  1.708756e-03  9.145268e-03
23632   4.2297827  1.708756e-03  9.145268e-03
18428   3.7609366  1.716693e-03  9.182861e-03
18436   3.7609366  1.716693e-03  9.182861e-03
18443   3.7609366  1.716693e-03  9.182861e-03
14428   3.5733083  1.728749e-03  9.240806e-03
14471   3.5733083  1.728749e-03  9.240806e-03
14514   3.5733083  1.728749e-03  9.240806e-03
14556   3.5733083  1.728749e-03  9.240806e-03
22564   3.2908964  1.736846e-03  9.282443e-03
23808   1.3614653  1.737293e-03  9.283191e-03
23573   3.2334447  1.740800e-03  9.292063e-03
23583   3.2334447  1.740800e-03  9.292063e-03
23593   3.2334447  1.740800e-03  9.292063e-03
23603   3.2334447  1.740800e-03  9.292063e-03
23611   3.2334447  1.740800e-03  9.292063e-03
23630   3.2334447  1.740800e-03  9.292063e-03
15246   3.6260882  1.757568e-03  9.379908e-03
21233   4.1636279  1.769276e-03  9.440722e-03
15812   4.1919439  1.774065e-03  9.459591e-03
15832   4.1919439  1.774065e-03  9.459591e-03
15852   4.1919439  1.774065e-03  9.459591e-03
15872   4.1919439  1.774065e-03  9.459591e-03
16973   3.0436365  1.791463e-03  9.542251e-03
16996   3.0436365  1.791463e-03  9.542251e-03
17018   3.0436365  1.791463e-03  9.542251e-03
17042   3.0436365  1.791463e-03  9.542251e-03
17067   3.0436365  1.791463e-03  9.542251e-03
17092   3.0436365  1.791463e-03  9.542251e-03
35033   5.6263375  1.807025e-03  9.623445e-03
17515   2.6662246  1.817287e-03  9.667865e-03
17526   2.6662246  1.817287e-03  9.667865e-03
17536   2.6662246  1.817287e-03  9.667865e-03
17547   2.6662246  1.817287e-03  9.667865e-03
17559   2.6662246  1.817287e-03  9.667865e-03
17569   2.6662246  1.817287e-03  9.667865e-03
21630   3.0265820  1.820445e-03  9.671004e-03
21674   3.0265820  1.820445e-03  9.671004e-03
21708   3.0265820  1.820445e-03  9.671004e-03
21740   3.0265820  1.820445e-03  9.671004e-03
21773   3.0265820  1.820445e-03  9.671004e-03
27431   3.3780735  1.821720e-03  9.671004e-03
27439   3.3780735  1.821720e-03  9.671004e-03
27448   3.3780735  1.821720e-03  9.671004e-03
27457   3.3780735  1.821720e-03  9.671004e-03
27464   3.3780735  1.821720e-03  9.671004e-03
27473   3.3780735  1.821720e-03  9.671004e-03
27483   3.3780735  1.821720e-03  9.671004e-03
30289   2.9563146  1.822887e-03  9.673796e-03
30319   2.9563146  1.822887e-03  9.673796e-03
17581   0.8554758  1.838210e-03  9.753396e-03
26319   3.4120663  1.843851e-03  9.781609e-03
27660   4.5068934  1.852245e-03  9.822689e-03
27673   4.5068934  1.852245e-03  9.822689e-03
10742   3.9074413  1.855729e-03  9.829079e-03
10753   3.9074413  1.855729e-03  9.829079e-03
10764   3.9074413  1.855729e-03  9.829079e-03
10775   3.9074413  1.855729e-03  9.829079e-03
10786   3.9074413  1.855729e-03  9.829079e-03
10796   3.9074413  1.855729e-03  9.829079e-03
10805   3.9074413  1.855729e-03  9.829079e-03
32666   4.2538105  1.860738e-03  9.841800e-03
32680   4.2538105  1.860738e-03  9.841800e-03
32694   4.2538105  1.860738e-03  9.841800e-03
32707   4.2538105  1.860738e-03  9.841800e-03
32720   4.2538105  1.860738e-03  9.841800e-03
32734   4.2538105  1.860738e-03  9.841800e-03
32747   4.2538105  1.860738e-03  9.841800e-03
32761   4.2538105  1.860738e-03  9.841800e-03
9431    3.6772166  1.874940e-03  9.915184e-03
26967   6.4211148  1.876312e-03  9.920699e-03
13635   2.2639679  1.878271e-03  9.925844e-03
13668   2.2639679  1.878271e-03  9.925844e-03
13686   2.2639679  1.878271e-03  9.925844e-03
23532   7.4544023  1.880376e-03  9.930015e-03
23540   7.4544023  1.880376e-03  9.930015e-03
23548   7.4544023  1.880376e-03  9.930015e-03
23557   7.4544023  1.880376e-03  9.930015e-03
33108   4.8780394  1.884119e-03  9.948043e-03
28889   4.1336119  1.899417e-03  1.002706e-02
33607   1.0316708  1.901907e-03  1.003845e-02
13955   2.3830309  1.921693e-03  1.014111e-02
18651   2.1130194  1.931882e-03  1.016114e-02
18710   2.1130194  1.931882e-03  1.016114e-02
18770   2.1130194  1.931882e-03  1.016114e-02
18828   2.1130194  1.931882e-03  1.016114e-02
18887   2.1130194  1.931882e-03  1.016114e-02
18945   2.1130194  1.931882e-03  1.016114e-02
19005   2.1130194  1.931882e-03  1.016114e-02
19065   2.1130194  1.931882e-03  1.016114e-02
19125   2.1130194  1.931882e-03  1.016114e-02
19183   2.1130194  1.931882e-03  1.016114e-02
19244   2.1130194  1.931882e-03  1.016114e-02
19302   2.1130194  1.931882e-03  1.016114e-02
19361   2.1130194  1.931882e-03  1.016114e-02
19419   2.1130194  1.931882e-03  1.016114e-02
19478   2.1130194  1.931882e-03  1.016114e-02
19537   2.1130194  1.931882e-03  1.016114e-02
19595   2.1130194  1.931882e-03  1.016114e-02
19651   2.1130194  1.931882e-03  1.016114e-02
19691   2.1130194  1.931882e-03  1.016114e-02
23330   4.3680234  1.938211e-03  1.019088e-02
23333   4.3680234  1.938211e-03  1.019088e-02
19730   2.8730368  1.940074e-03  1.019890e-02
11404   0.5718675  1.951515e-03  1.025547e-02
11431   0.5718675  1.951515e-03  1.025547e-02
17450   1.4859542  1.952475e-03  1.025873e-02
13921   3.2069812  1.954404e-03  1.026708e-02
32830   4.6374586  1.975548e-03  1.036914e-02
32873   4.6374586  1.975548e-03  1.036914e-02
32941   4.6374586  1.975548e-03  1.036914e-02
32962   4.6374586  1.975548e-03  1.036914e-02
32981   4.6374586  1.975548e-03  1.036914e-02
21855   9.3889863  1.981695e-03  1.039959e-02
18627   2.7115056  1.992233e-03  1.042410e-02
18686   2.7115056  1.992233e-03  1.042410e-02
18746   2.7115056  1.992233e-03  1.042410e-02
18804   2.7115056  1.992233e-03  1.042410e-02
18863   2.7115056  1.992233e-03  1.042410e-02
18921   2.7115056  1.992233e-03  1.042410e-02
18981   2.7115056  1.992233e-03  1.042410e-02
19041   2.7115056  1.992233e-03  1.042410e-02
19101   2.7115056  1.992233e-03  1.042410e-02
19159   2.7115056  1.992233e-03  1.042410e-02
19220   2.7115056  1.992233e-03  1.042410e-02
19278   2.7115056  1.992233e-03  1.042410e-02
19337   2.7115056  1.992233e-03  1.042410e-02
19395   2.7115056  1.992233e-03  1.042410e-02
19454   2.7115056  1.992233e-03  1.042410e-02
19513   2.7115056  1.992233e-03  1.042410e-02
19571   2.7115056  1.992233e-03  1.042410e-02
18461   3.4005950  1.995901e-03  1.043245e-02
18476   3.4005950  1.995901e-03  1.043245e-02
18492   3.4005950  1.995901e-03  1.043245e-02
18508   3.4005950  1.995901e-03  1.043245e-02
18524   3.4005950  1.995901e-03  1.043245e-02
18540   3.4005950  1.995901e-03  1.043245e-02
13943   2.9104211  2.018537e-03  1.054894e-02
28257   2.5781960  2.047304e-03  1.069742e-02
30354   3.9071352  2.051495e-03  1.071746e-02
9276    1.8281808  2.056207e-03  1.073814e-02
27430   6.8789026  2.058298e-03  1.073814e-02
27438   6.8789026  2.058298e-03  1.073814e-02
27447   6.8789026  2.058298e-03  1.073814e-02
27456   6.8789026  2.058298e-03  1.073814e-02
27463   6.8789026  2.058298e-03  1.073814e-02
27472   6.8789026  2.058298e-03  1.073814e-02
27482   6.8789026  2.058298e-03  1.073814e-02
7199    2.1184260  2.065863e-03  1.077575e-02
26498   2.3178927  2.076890e-03  1.083139e-02
15239   4.7441929  2.091207e-03  1.090418e-02
29868   4.7265782  2.097340e-03  1.092861e-02
29878   4.7265782  2.097340e-03  1.092861e-02
29888   4.7265782  2.097340e-03  1.092861e-02
29897   4.7265782  2.097340e-03  1.092861e-02
27879   8.5523639  2.102385e-03  1.094356e-02
27891   8.5523639  2.102385e-03  1.094356e-02
27904   8.5523639  2.102385e-03  1.094356e-02
27916   8.5523639  2.102385e-03  1.094356e-02
27928   8.5523639  2.102385e-03  1.094356e-02
27940   8.5523639  2.102385e-03  1.094356e-02
12074   2.2430115  2.108667e-03  1.097059e-02
12093   2.2430115  2.108667e-03  1.097059e-02
12112   2.2430115  2.108667e-03  1.097059e-02
5885    2.5146578  2.111149e-03  1.097972e-02
31714   3.5380649  2.111513e-03  1.097972e-02
31719   3.5380649  2.111513e-03  1.097972e-02
27086   2.1306551  2.118316e-03  1.101320e-02
32011   2.4350119  2.134757e-03  1.108409e-02
32028   2.4350119  2.134757e-03  1.108409e-02
32046   2.4350119  2.134757e-03  1.108409e-02
32064   2.4350119  2.134757e-03  1.108409e-02
32080   2.4350119  2.134757e-03  1.108409e-02
32105   2.4350119  2.134757e-03  1.108409e-02
22806   3.4209110  2.136356e-03  1.108409e-02
22826   3.4209110  2.136356e-03  1.108409e-02
22886   3.4209110  2.136356e-03  1.108409e-02
22906   3.4209110  2.136356e-03  1.108409e-02
22944   3.4209110  2.136356e-03  1.108409e-02
22984   3.4209110  2.136356e-03  1.108409e-02
15227   6.9182131  2.138764e-03  1.109468e-02
34992   5.2567212  2.146125e-03  1.110996e-02
34994   5.2567212  2.146125e-03  1.110996e-02
34997   5.2567212  2.146125e-03  1.110996e-02
35000   5.2567212  2.146125e-03  1.110996e-02
35004   5.2567212  2.146125e-03  1.110996e-02
35009   5.2567212  2.146125e-03  1.110996e-02
35014   5.2567212  2.146125e-03  1.110996e-02
35020   5.2567212  2.146125e-03  1.110996e-02
35024   5.2567212  2.146125e-03  1.110996e-02
35028   5.2567212  2.146125e-03  1.110996e-02
35035   5.2567212  2.146125e-03  1.110996e-02
35039   5.2567212  2.146125e-03  1.110996e-02
18395   3.2080477  2.154406e-03  1.115092e-02
7984    2.3704783  2.179300e-03  1.127783e-02
30349   3.6143668  2.185802e-03  1.130954e-02
26248   2.3308538  2.192710e-03  1.134334e-02
8229    2.1655832  2.200508e-03  1.138173e-02
16813   8.3729567  2.213052e-03  1.143877e-02
