Comparison of groups:  4-1 
           GeneID   Chr     Start       End Strand Length       logFC
18842   3.7374226  2.327756e-07  3.387418e-06
18901   3.7374226  2.327756e-07  3.387418e-06
18959   3.7374226  2.327756e-07  3.387418e-06
19019   3.7374226  2.327756e-07  3.387418e-06
19079   3.7374226  2.327756e-07  3.387418e-06
19139   3.7374226  2.327756e-07  3.387418e-06
19197   3.7374226  2.327756e-07  3.387418e-06
19258   3.7374226  2.327756e-07  3.387418e-06
19316   3.7374226  2.327756e-07  3.387418e-06
19375   3.7374226  2.327756e-07  3.387418e-06
19433   3.7374226  2.327756e-07  3.387418e-06
19492   3.7374226  2.327756e-07  3.387418e-06
19551   3.7374226  2.327756e-07  3.387418e-06
19609   3.7374226  2.327756e-07  3.387418e-06
19665   3.7374226  2.327756e-07  3.387418e-06
19705   3.7374226  2.327756e-07  3.387418e-06
21057   3.0201516  2.339066e-07  3.392743e-06
21073   3.0201516  2.339066e-07  3.392743e-06
21089   3.0201516  2.339066e-07  3.392743e-06
21101   3.0201516  2.339066e-07  3.392743e-06
21117   3.0201516  2.339066e-07  3.392743e-06
21146   3.0201516  2.339066e-07  3.392743e-06
21222   5.1527536  2.340404e-07  3.392743e-06
21236   5.1527536  2.340404e-07  3.392743e-06
24242   8.4402138  2.356827e-07  3.403479e-06
24254   8.4402138  2.356827e-07  3.403479e-06
24275   8.4402138  2.356827e-07  3.403479e-06
24286   8.4402138  2.356827e-07  3.403479e-06
24297   8.4402138  2.356827e-07  3.403479e-06
24308   8.4402138  2.356827e-07  3.403479e-06
24319   8.4402138  2.356827e-07  3.403479e-06
24331   8.4402138  2.356827e-07  3.403479e-06
23881   4.9334786  2.425458e-07  3.497571e-06
23895   4.9334786  2.425458e-07  3.497571e-06
23908   4.9334786  2.425458e-07  3.497571e-06
11570   7.0657869  2.467757e-07  3.556868e-06
13098   2.3642219  2.540557e-07  3.647944e-06
13118   2.3642219  2.540557e-07  3.647944e-06
980     4.0146676  2.554598e-07  3.647944e-06
1018    4.0146676  2.554598e-07  3.647944e-06
1057    4.0146676  2.554598e-07  3.647944e-06
1094    4.0146676  2.554598e-07  3.647944e-06
1132    4.0146676  2.554598e-07  3.647944e-06
1168    4.0146676  2.554598e-07  3.647944e-06
1204    4.0146676  2.554598e-07  3.647944e-06
1234    4.0146676  2.554598e-07  3.647944e-06
1266    4.0146676  2.554598e-07  3.647944e-06
1292    4.0146676  2.554598e-07  3.647944e-06
975     4.3167241  2.558731e-07  3.647944e-06
1013    4.3167241  2.558731e-07  3.647944e-06
1052    4.3167241  2.558731e-07  3.647944e-06
1089    4.3167241  2.558731e-07  3.647944e-06
1127    4.3167241  2.558731e-07  3.647944e-06
1163    4.3167241  2.558731e-07  3.647944e-06
1199    4.3167241  2.558731e-07  3.647944e-06
1229    4.3167241  2.558731e-07  3.647944e-06
1261    4.3167241  2.558731e-07  3.647944e-06
1287    4.3167241  2.558731e-07  3.647944e-06
1302    4.3167241  2.558731e-07  3.647944e-06
9388    2.3541803  2.580103e-07  3.674943e-06
9410    2.3541803  2.580103e-07  3.674943e-06
21853   9.7128806  2.599859e-07  3.701336e-06
33997   3.9733965  2.610051e-07  3.712345e-06
34036   3.9733965  2.610051e-07  3.712345e-06
33998   4.1291387  2.630080e-07  3.737313e-06
34037   4.1291387  2.630080e-07  3.737313e-06
13094   2.1338876  2.737282e-07  3.885988e-06
13113   2.1338876  2.737282e-07  3.885988e-06
11905   3.5683071  2.748577e-07  3.900189e-06
10514   5.5290713  2.778684e-07  3.939209e-06
10532   5.5290713  2.778684e-07  3.939209e-06
4255    3.9495692  2.784153e-07  3.945110e-06
27660   4.5068934  2.833246e-07  4.010909e-06
27673   4.5068934  2.833246e-07  4.010909e-06
34681   4.1130404  2.841892e-07  4.012128e-06
34701   4.1130404  2.841892e-07  4.012128e-06
31738   6.1995691  2.842079e-07  4.012128e-06
31746   6.1995691  2.842079e-07  4.012128e-06
31754   6.1995691  2.842079e-07  4.012128e-06
31762   6.1995691  2.842079e-07  4.012128e-06
23937   3.6710823  3.006317e-07  4.240017e-06
23949   3.6710823  3.006317e-07  4.240017e-06
22091   4.3495213  3.089271e-07  4.340466e-06
22109   4.3495213  3.089271e-07  4.340466e-06
22127   4.3495213  3.089271e-07  4.340466e-06
22144   4.3495213  3.089271e-07  4.340466e-06
22161   4.3495213  3.089271e-07  4.340466e-06
22178   4.3495213  3.089271e-07  4.340466e-06
22195   4.3495213  3.089271e-07  4.340466e-06
22213   4.3495213  3.089271e-07  4.340466e-06
15465   2.6533606  3.090476e-07  4.340466e-06
24265   8.3530254  3.146181e-07  4.408986e-06
27544   5.4702888  3.146564e-07  4.408986e-06
27552   5.4702888  3.146564e-07  4.408986e-06
27559   5.4702888  3.146564e-07  4.408986e-06
27566   5.4702888  3.146564e-07  4.408986e-06
23080   6.8905766  3.157415e-07  4.422138e-06
22731   8.8687153  3.389923e-07  4.743379e-06
22734   8.8687153  3.389923e-07  4.743379e-06
10348   8.9172606  3.402036e-07  4.744936e-06
10351   8.9172606  3.402036e-07  4.744936e-06
10354   8.9172606  3.402036e-07  4.744936e-06
10357   8.9172606  3.402036e-07  4.744936e-06
10360   8.9172606  3.402036e-07  4.744936e-06
10364   8.9172606  3.402036e-07  4.744936e-06
10370   8.9172606  3.402036e-07  4.744936e-06
8332    1.8724621  3.476424e-07  4.835287e-06
8340    1.8724621  3.476424e-07  4.835287e-06
8345    1.8724621  3.476424e-07  4.835287e-06
8357    1.8724621  3.476424e-07  4.835287e-06
8368    1.8724621  3.476424e-07  4.835287e-06
8377    1.8724621  3.476424e-07  4.835287e-06
34006   4.8439701  3.523347e-07  4.896041e-06
34045   4.8439701  3.523347e-07  4.896041e-06
34788   1.5178649  3.552209e-07  4.931610e-06
34793   1.5178649  3.552209e-07  4.931610e-06
18452   6.3579240  3.641518e-07  5.050954e-06
18457   6.3579240  3.641518e-07  5.050954e-06
31345   3.5204442  3.694533e-07  5.122135e-06
24266   6.2406423  3.722482e-07  5.158516e-06
16433   7.7089271  3.774819e-07  5.228644e-06
34682   4.1686560  3.790174e-07  5.247505e-06
31785   6.6418252  3.967180e-07  5.490053e-06
34986   7.6165798  4.000180e-07  5.533186e-06
34680   3.5120428  4.032353e-07  5.572582e-06
34700   3.5120428  4.032353e-07  5.572582e-06
9386    2.5625489  4.087976e-07  5.644286e-06
9398    2.5625489  4.087976e-07  5.644286e-06
913     3.6819234  4.148387e-07  5.722461e-06
922     3.6819234  4.148387e-07  5.722461e-06
2733    3.1213801  4.177143e-07  5.759498e-06
24241   9.2252577  4.345368e-07  5.966927e-06
24253   9.2252577  4.345368e-07  5.966927e-06
24264   9.2252577  4.345368e-07  5.966927e-06
24274   9.2252577  4.345368e-07  5.966927e-06
24285   9.2252577  4.345368e-07  5.966927e-06
24296   9.2252577  4.345368e-07  5.966927e-06
24307   9.2252577  4.345368e-07  5.966927e-06
24318   9.2252577  4.345368e-07  5.966927e-06
24330   9.2252577  4.345368e-07  5.966927e-06
27558   4.6138075  4.392654e-07  6.029118e-06
5454    2.6308688  4.447705e-07  6.101904e-06
12073   2.0407797  4.458119e-07  6.102474e-06
12092   2.0407797  4.458119e-07  6.102474e-06
12111   2.0407797  4.458119e-07  6.102474e-06
5777    2.8790325  4.458226e-07  6.102474e-06
5781    2.8790325  4.458226e-07  6.102474e-06
28860   4.0415234  4.517947e-07  6.175823e-06
28878   4.0415234  4.517947e-07  6.175823e-06
28885   4.0415234  4.517947e-07  6.175823e-06
34020   5.0584321  4.611423e-07  6.297898e-06
34059   5.0584321  4.611423e-07  6.297898e-06
21029   4.2651053  4.698563e-07  6.411108e-06
21040   4.2651053  4.698563e-07  6.411108e-06
21297   1.3410448  4.763791e-07  6.497174e-06
11239   5.2350595  4.782830e-07  6.514314e-06
11251   5.2350595  4.782830e-07  6.514314e-06
11264   5.2350595  4.782830e-07  6.514314e-06
26293   6.1309819  4.785303e-07  6.514744e-06
15452   2.4836268  5.020551e-07  6.831931e-06
34030   5.3703276  5.038442e-07  6.850103e-06
34068   5.3703276  5.038442e-07  6.850103e-06
6727    3.2901872  5.204010e-07  7.072020e-06
16733   3.8584346  5.263684e-07  7.149897e-06
18423   6.0300258  5.357138e-07  7.273568e-06
12250   6.7350313  5.380150e-07  7.298248e-06
12252   6.7350313  5.380150e-07  7.298248e-06
7738    7.6620203  5.583969e-07  7.571330e-06
23867   4.6448727  5.699609e-07  7.724658e-06
14754   2.1061359  5.742617e-07  7.775966e-06
14766   2.1061359  5.742617e-07  7.775966e-06
15444   2.7987368  5.795356e-07  7.840349e-06
15484   2.7987368  5.795356e-07  7.840349e-06
26256   6.1385646  5.857389e-07  7.920722e-06
14566   4.7483893  5.947655e-07  8.035588e-06
14577   4.7483893  5.947655e-07  8.035588e-06
5304    1.3118173  5.952157e-07  8.038074e-06
33367   4.1811186  5.970397e-07  8.059102e-06
33217   1.9907756  6.008749e-07  8.103626e-06
33237   1.9907756  6.008749e-07  8.103626e-06
15464   2.8147690  6.471514e-07  8.723832e-06
34320   5.8030036  6.512941e-07  8.775759e-06
15443   2.7828880  6.537916e-07  8.801557e-06
15483   2.7828880  6.537916e-07  8.801557e-06
24244   7.5672339  6.589452e-07  8.843338e-06
24256   7.5672339  6.589452e-07  8.843338e-06
24277   7.5672339  6.589452e-07  8.843338e-06
24288   7.5672339  6.589452e-07  8.843338e-06
24299   7.5672339  6.589452e-07  8.843338e-06
24321   7.5672339  6.589452e-07  8.843338e-06
24333   7.5672339  6.589452e-07  8.843338e-06
29855   4.1180875  6.678084e-07  8.938450e-06
29865   4.1180875  6.678084e-07  8.938450e-06
29875   4.1180875  6.678084e-07  8.938450e-06
29885   4.1180875  6.678084e-07  8.938450e-06
29894   4.1180875  6.678084e-07  8.938450e-06
29903   4.1180875  6.678084e-07  8.938450e-06
8667    4.6558821  6.820235e-07  9.124671e-06
27545   5.3013901  7.097277e-07  9.478521e-06
27553   5.3013901  7.097277e-07  9.478521e-06
27560   5.3013901  7.097277e-07  9.478521e-06
27567   5.3013901  7.097277e-07  9.478521e-06
8652    4.6273267  7.143514e-07  9.519222e-06
8658    4.6273267  7.143514e-07  9.519222e-06
8660    4.6273267  7.143514e-07  9.519222e-06
8664    4.6273267  7.143514e-07  9.519222e-06
8670    4.6273267  7.143514e-07  9.519222e-06
34684   3.6281039  7.175248e-07  9.553077e-06
34702   3.6281039  7.175248e-07  9.553077e-06
15466   2.2334421  7.229265e-07  9.620753e-06
26508   5.0341095  7.440789e-07  9.871795e-06
26537   5.0341095  7.440789e-07  9.871795e-06
26564   5.0341095  7.440789e-07  9.871795e-06
26588   5.0341095  7.440789e-07  9.871795e-06
26614   5.0341095  7.440789e-07  9.871795e-06
26666   5.0341095  7.440789e-07  9.871795e-06
26691   5.0341095  7.440789e-07  9.871795e-06
25852   6.6836875  7.528786e-07  9.984155e-06
2740    2.9365997  7.550674e-07  1.000879e-05
8654    4.5612965  7.627047e-07  1.010115e-05
8674    4.5612965  7.627047e-07  1.010115e-05
13932   3.6092517  7.927606e-07  1.049461e-05
31281   4.8218454  8.315597e-07  1.099859e-05
31287   4.8218454  8.315597e-07  1.099859e-05
15446   2.4083150  8.434753e-07  1.115131e-05
10817   3.9029429  8.487779e-07  1.117249e-05
10844   3.9029429  8.487779e-07  1.117249e-05
10873   3.9029429  8.487779e-07  1.117249e-05
10900   3.9029429  8.487779e-07  1.117249e-05
10931   3.9029429  8.487779e-07  1.117249e-05
10963   3.9029429  8.487779e-07  1.117249e-05
10995   3.9029429  8.487779e-07  1.117249e-05
11025   3.9029429  8.487779e-07  1.117249e-05
11053   3.9029429  8.487779e-07  1.117249e-05
11083   3.9029429  8.487779e-07  1.117249e-05
24233   1.8163447  8.531982e-07  1.122578e-05
28297   3.4392774  8.537090e-07  1.122761e-05
34012   4.6741322  8.666466e-07  1.138784e-05
34051   4.6741322  8.666466e-07  1.138784e-05
14835   5.1383724  8.704583e-07  1.143295e-05
32667   4.0110073  8.774149e-07  1.148436e-05
32681   4.0110073  8.774149e-07  1.148436e-05
32695   4.0110073  8.774149e-07  1.148436e-05
32708   4.0110073  8.774149e-07  1.148436e-05
32721   4.0110073  8.774149e-07  1.148436e-05
32735   4.0110073  8.774149e-07  1.148436e-05
32748   4.0110073  8.774149e-07  1.148436e-05
32762   4.0110073  8.774149e-07  1.148436e-05
18659   3.1947840  8.886802e-07  1.153680e-05
18718   3.1947840  8.886802e-07  1.153680e-05
18778   3.1947840  8.886802e-07  1.153680e-05
18836   3.1947840  8.886802e-07  1.153680e-05
18895   3.1947840  8.886802e-07  1.153680e-05
18953   3.1947840  8.886802e-07  1.153680e-05
19013   3.1947840  8.886802e-07  1.153680e-05
19073   3.1947840  8.886802e-07  1.153680e-05
19133   3.1947840  8.886802e-07  1.153680e-05
19191   3.1947840  8.886802e-07  1.153680e-05
19252   3.1947840  8.886802e-07  1.153680e-05
19310   3.1947840  8.886802e-07  1.153680e-05
19369   3.1947840  8.886802e-07  1.153680e-05
19427   3.1947840  8.886802e-07  1.153680e-05
19486   3.1947840  8.886802e-07  1.153680e-05
19545   3.1947840  8.886802e-07  1.153680e-05
19603   3.1947840  8.886802e-07  1.153680e-05
19659   3.1947840  8.886802e-07  1.153680e-05
19699   3.1947840  8.886802e-07  1.153680e-05
15453   2.2953810  8.981726e-07  1.165501e-05
8672    4.7655884  9.026076e-07  1.170753e-05
31268   4.8273933  9.220583e-07  1.187869e-05
31275   4.8273933  9.220583e-07  1.187869e-05
31293   4.8273933  9.220583e-07  1.187869e-05
31298   4.8273933  9.220583e-07  1.187869e-05
2543    5.5745473  9.228273e-07  1.187869e-05
2557    5.5745473  9.228273e-07  1.187869e-05
2568    5.5745473  9.228273e-07  1.187869e-05
2582    5.5745473  9.228273e-07  1.187869e-05
2597    5.5745473  9.228273e-07  1.187869e-05
2611    5.5745473  9.228273e-07  1.187869e-05
2629    5.5745473  9.228273e-07  1.187869e-05
2642    5.5745473  9.228273e-07  1.187869e-05
2652    5.5745473  9.228273e-07  1.187869e-05
2666    5.5745473  9.228273e-07  1.187869e-05
2681    5.5745473  9.228273e-07  1.187869e-05
2696    5.5745473  9.228273e-07  1.187869e-05
2710    5.5745473  9.228273e-07  1.187869e-05
8385    2.5222634  9.232774e-07  1.187869e-05
8420    2.5222634  9.232774e-07  1.187869e-05
34689   3.4526903  9.368698e-07  1.204330e-05
34707   3.4526903  9.368698e-07  1.204330e-05
7712   12.7355877  9.565304e-07  1.229080e-05
33339   3.3918434  9.622744e-07  1.235935e-05
4225    4.1650156  9.688054e-07  1.243795e-05
28858   3.2456658  9.781426e-07  1.251834e-05
28876   3.2456658  9.781426e-07  1.251834e-05
28883   3.2456658  9.781426e-07  1.251834e-05
18674   4.1031706  9.861779e-07  1.251834e-05
18733   4.1031706  9.861779e-07  1.251834e-05
18793   4.1031706  9.861779e-07  1.251834e-05
18851   4.1031706  9.861779e-07  1.251834e-05
18910   4.1031706  9.861779e-07  1.251834e-05
18968   4.1031706  9.861779e-07  1.251834e-05
19028   4.1031706  9.861779e-07  1.251834e-05
19088   4.1031706  9.861779e-07  1.251834e-05
19148   4.1031706  9.861779e-07  1.251834e-05
19206   4.1031706  9.861779e-07  1.251834e-05
19267   4.1031706  9.861779e-07  1.251834e-05
19325   4.1031706  9.861779e-07  1.251834e-05
19384   4.1031706  9.861779e-07  1.251834e-05
19442   4.1031706  9.861779e-07  1.251834e-05
19501   4.1031706  9.861779e-07  1.251834e-05
19560   4.1031706  9.861779e-07  1.251834e-05
19618   4.1031706  9.861779e-07  1.251834e-05
19674   4.1031706  9.861779e-07  1.251834e-05
19714   4.1031706  9.861779e-07  1.251834e-05
29860   4.2632327  9.866756e-07  1.251834e-05
29870   4.2632327  9.866756e-07  1.251834e-05
29880   4.2632327  9.866756e-07  1.251834e-05
29890   4.2632327  9.866756e-07  1.251834e-05
29899   4.2632327  9.866756e-07  1.251834e-05
29908   4.2632327  9.866756e-07  1.251834e-05
34025   4.9268768  1.008887e-06  1.278940e-05
34063   4.9268768  1.008887e-06  1.278940e-05
23645   2.9551492  1.015236e-06  1.286449e-05
33363   4.1817996  1.040428e-06  1.317817e-05
8328    2.2990543  1.045648e-06  1.323873e-05
15461   2.4970065  1.071638e-06  1.356211e-05
10501   5.5203440  1.077717e-06  1.362761e-05
10518   5.5203440  1.077717e-06  1.362761e-05
11273   9.3536637  1.095985e-06  1.385282e-05
11237   9.3537010  1.101407e-06  1.390969e-05
11249   9.3537010  1.101407e-06  1.390969e-05
34690   3.3256963  1.117378e-06  1.409960e-05
34708   3.3256963  1.117378e-06  1.409960e-05
34003   4.8540637  1.143274e-06  1.441432e-05
34042   4.8540637  1.143274e-06  1.441432e-05
20790   6.1457867  1.162865e-06  1.465521e-05
26009   3.4404044  1.165693e-06  1.468471e-05
1305    6.8179199  1.235212e-06  1.555399e-05
14021   5.1369615  1.274661e-06  1.603736e-05
14034   5.1369615  1.274661e-06  1.603736e-05
11580   6.8596705  1.284625e-06  1.615600e-05
4245    3.1983826  1.307432e-06  1.643598e-05
14572   4.4013874  1.418154e-06  1.781305e-05
14583   4.4013874  1.418154e-06  1.781305e-05
23934   3.3694809  1.422395e-06  1.785147e-05
23946   3.3694809  1.422395e-06  1.785147e-05
27043   2.5876574  1.424260e-06  1.786746e-05
8229    2.1655832  1.457202e-06  1.827312e-05
9593    4.2086852  1.502841e-06  1.882979e-05
9599    4.2086852  1.502841e-06  1.882979e-05
35118   5.3113457  1.523640e-06  1.902723e-05
35139   5.3113457  1.523640e-06  1.902723e-05
35159   5.3113457  1.523640e-06  1.902723e-05
35181   5.3113457  1.523640e-06  1.902723e-05
35196   5.3113457  1.523640e-06  1.902723e-05
35211   5.3113457  1.523640e-06  1.902723e-05
35225   5.3113457  1.523640e-06  1.902723e-05
35235   5.3113457  1.523640e-06  1.902723e-05
13256   3.0233593  1.529596e-06  1.907794e-05
13281   3.0233593  1.529596e-06  1.907794e-05
13297   3.0233593  1.529596e-06  1.907794e-05
14837   5.1015832  1.532022e-06  1.910030e-05
19725   3.1236360  1.543942e-06  1.924097e-05
17123   5.2206013  1.581938e-06  1.970635e-05
15348  12.4624985  1.615915e-06  2.012131e-05
10823   3.4706087  1.645629e-06  2.040716e-05
10852   3.4706087  1.645629e-06  2.040716e-05
10879   3.4706087  1.645629e-06  2.040716e-05
10910   3.4706087  1.645629e-06  2.040716e-05
10942   3.4706087  1.645629e-06  2.040716e-05
10974   3.4706087  1.645629e-06  2.040716e-05
11004   3.4706087  1.645629e-06  2.040716e-05
11032   3.4706087  1.645629e-06  2.040716e-05
11062   3.4706087  1.645629e-06  2.040716e-05
11091   3.4706087  1.645629e-06  2.040716e-05
34908   5.6752253  1.658282e-06  2.044461e-05
34921   5.6752253  1.658282e-06  2.044461e-05
34931   5.6752253  1.658282e-06  2.044461e-05
34940   5.6752253  1.658282e-06  2.044461e-05
34952   5.6752253  1.658282e-06  2.044461e-05
34962   5.6752253  1.658282e-06  2.044461e-05
34970   5.6752253  1.658282e-06  2.044461e-05
10833   2.9830665  1.661730e-06  2.044461e-05
10862   2.9830665  1.661730e-06  2.044461e-05
10889   2.9830665  1.661730e-06  2.044461e-05
10920   2.9830665  1.661730e-06  2.044461e-05
10952   2.9830665  1.661730e-06  2.044461e-05
10984   2.9830665  1.661730e-06  2.044461e-05
11014   2.9830665  1.661730e-06  2.044461e-05
11042   2.9830665  1.661730e-06  2.044461e-05
11072   2.9830665  1.661730e-06  2.044461e-05
11101   2.9830665  1.661730e-06  2.044461e-05
34031   4.9489252  1.673824e-06  2.044461e-05
34069   4.9489252  1.673824e-06  2.044461e-05
18669   3.5340803  1.674378e-06  2.044461e-05
18728   3.5340803  1.674378e-06  2.044461e-05
18788   3.5340803  1.674378e-06  2.044461e-05
18846   3.5340803  1.674378e-06  2.044461e-05
18905   3.5340803  1.674378e-06  2.044461e-05
18963   3.5340803  1.674378e-06  2.044461e-05
19023   3.5340803  1.674378e-06  2.044461e-05
19083   3.5340803  1.674378e-06  2.044461e-05
19143   3.5340803  1.674378e-06  2.044461e-05
19201   3.5340803  1.674378e-06  2.044461e-05
19262   3.5340803  1.674378e-06  2.044461e-05
19320   3.5340803  1.674378e-06  2.044461e-05
19379   3.5340803  1.674378e-06  2.044461e-05
19437   3.5340803  1.674378e-06  2.044461e-05
19496   3.5340803  1.674378e-06  2.044461e-05
19555   3.5340803  1.674378e-06  2.044461e-05
19613   3.5340803  1.674378e-06  2.044461e-05
19669   3.5340803  1.674378e-06  2.044461e-05
19709   3.5340803  1.674378e-06  2.044461e-05
7713    9.6933959  1.688256e-06  2.060573e-05
13208   4.1182053  1.718752e-06  2.095812e-05
13215   4.1182053  1.718752e-06  2.095812e-05
19627   2.4606637  1.719210e-06  2.095812e-05
23511   3.9344518  1.732996e-06  2.107984e-05
5854    5.0647978  1.734447e-06  2.107984e-05
5862    5.0647978  1.734447e-06  2.107984e-05
18667   3.6108724  1.744553e-06  2.107984e-05
18726   3.6108724  1.744553e-06  2.107984e-05
18786   3.6108724  1.744553e-06  2.107984e-05
18844   3.6108724  1.744553e-06  2.107984e-05
18903   3.6108724  1.744553e-06  2.107984e-05
18961   3.6108724  1.744553e-06  2.107984e-05
19021   3.6108724  1.744553e-06  2.107984e-05
19081   3.6108724  1.744553e-06  2.107984e-05
19141   3.6108724  1.744553e-06  2.107984e-05
19199   3.6108724  1.744553e-06  2.107984e-05
19260   3.6108724  1.744553e-06  2.107984e-05
19318   3.6108724  1.744553e-06  2.107984e-05
19377   3.6108724  1.744553e-06  2.107984e-05
19435   3.6108724  1.744553e-06  2.107984e-05
19494   3.6108724  1.744553e-06  2.107984e-05
19553   3.6108724  1.744553e-06  2.107984e-05
19611   3.6108724  1.744553e-06  2.107984e-05
19667   3.6108724  1.744553e-06  2.107984e-05
19707   3.6108724  1.744553e-06  2.107984e-05
22744   1.9319693  1.767306e-06  2.133770e-05
22753   1.9319693  1.767306e-06  2.133770e-05
17325   5.7013863  1.792938e-06  2.163851e-05
34599   4.4566435  1.824319e-06  2.200844e-05
18673   3.2972777  1.854810e-06  2.220771e-05
18732   3.2972777  1.854810e-06  2.220771e-05
18792   3.2972777  1.854810e-06  2.220771e-05
18850   3.2972777  1.854810e-06  2.220771e-05
18909   3.2972777  1.854810e-06  2.220771e-05
18967   3.2972777  1.854810e-06  2.220771e-05
19027   3.2972777  1.854810e-06  2.220771e-05
19087   3.2972777  1.854810e-06  2.220771e-05
19147   3.2972777  1.854810e-06  2.220771e-05
19205   3.2972777  1.854810e-06  2.220771e-05
19266   3.2972777  1.854810e-06  2.220771e-05
19324   3.2972777  1.854810e-06  2.220771e-05
19383   3.2972777  1.854810e-06  2.220771e-05
19441   3.2972777  1.854810e-06  2.220771e-05
19500   3.2972777  1.854810e-06  2.220771e-05
19559   3.2972777  1.854810e-06  2.220771e-05
19617   3.2972777  1.854810e-06  2.220771e-05
19673   3.2972777  1.854810e-06  2.220771e-05
19713   3.2972777  1.854810e-06  2.220771e-05
10822   2.9972739  1.874943e-06  2.236011e-05
10851   2.9972739  1.874943e-06  2.236011e-05
10878   2.9972739  1.874943e-06  2.236011e-05
10909   2.9972739  1.874943e-06  2.236011e-05
10941   2.9972739  1.874943e-06  2.236011e-05
10973   2.9972739  1.874943e-06  2.236011e-05
11003   2.9972739  1.874943e-06  2.236011e-05
11031   2.9972739  1.874943e-06  2.236011e-05
11061   2.9972739  1.874943e-06  2.236011e-05
11090   2.9972739  1.874943e-06  2.236011e-05
10819   3.1973689  1.901339e-06  2.263913e-05
10848   3.1973689  1.901339e-06  2.263913e-05
11000   3.1973689  1.901339e-06  2.263913e-05
11087   3.1973689  1.901339e-06  2.263913e-05
24243   7.9929337  1.953319e-06  2.318492e-05
24255   7.9929337  1.953319e-06  2.318492e-05
24276   7.9929337  1.953319e-06  2.318492e-05
24287   7.9929337  1.953319e-06  2.318492e-05
24298   7.9929337  1.953319e-06  2.318492e-05
24309   7.9929337  1.953319e-06  2.318492e-05
24320   7.9929337  1.953319e-06  2.318492e-05
24332   7.9929337  1.953319e-06  2.318492e-05
23806   5.3480402  1.965598e-06  2.332149e-05
27171   2.1166803  1.973670e-06  2.340806e-05
15456   2.1732646  1.980767e-06  2.348302e-05
18662   3.5373170  2.044080e-06  2.405419e-05
18721   3.5373170  2.044080e-06  2.405419e-05
18781   3.5373170  2.044080e-06  2.405419e-05
18839   3.5373170  2.044080e-06  2.405419e-05
18898   3.5373170  2.044080e-06  2.405419e-05
18956   3.5373170  2.044080e-06  2.405419e-05
19016   3.5373170  2.044080e-06  2.405419e-05
19076   3.5373170  2.044080e-06  2.405419e-05
19136   3.5373170  2.044080e-06  2.405419e-05
19194   3.5373170  2.044080e-06  2.405419e-05
19255   3.5373170  2.044080e-06  2.405419e-05
19313   3.5373170  2.044080e-06  2.405419e-05
19372   3.5373170  2.044080e-06  2.405419e-05
19430   3.5373170  2.044080e-06  2.405419e-05
19489   3.5373170  2.044080e-06  2.405419e-05
19548   3.5373170  2.044080e-06  2.405419e-05
19606   3.5373170  2.044080e-06  2.405419e-05
19662   3.5373170  2.044080e-06  2.405419e-05
19702   3.5373170  2.044080e-06  2.405419e-05
27964   3.1688574  2.094908e-06  2.459481e-05
28016   3.1688574  2.094908e-06  2.459481e-05
28044   3.1688574  2.094908e-06  2.459481e-05
28071   3.1688574  2.094908e-06  2.459481e-05
28085   3.1688574  2.094908e-06  2.459481e-05
28112   3.1688574  2.094908e-06  2.459481e-05
18649   2.4659246  2.129107e-06  2.481301e-05
18708   2.4659246  2.129107e-06  2.481301e-05
18768   2.4659246  2.129107e-06  2.481301e-05
18826   2.4659246  2.129107e-06  2.481301e-05
18885   2.4659246  2.129107e-06  2.481301e-05
18943   2.4659246  2.129107e-06  2.481301e-05
19003   2.4659246  2.129107e-06  2.481301e-05
19063   2.4659246  2.129107e-06  2.481301e-05
19123   2.4659246  2.129107e-06  2.481301e-05
19181   2.4659246  2.129107e-06  2.481301e-05
19242   2.4659246  2.129107e-06  2.481301e-05
19300   2.4659246  2.129107e-06  2.481301e-05
19359   2.4659246  2.129107e-06  2.481301e-05
19417   2.4659246  2.129107e-06  2.481301e-05
19476   2.4659246  2.129107e-06  2.481301e-05
19535   2.4659246  2.129107e-06  2.481301e-05
19593   2.4659246  2.129107e-06  2.481301e-05
19649   2.4659246  2.129107e-06  2.481301e-05
19689   2.4659246  2.129107e-06  2.481301e-05
14026   4.8747990  2.149810e-06  2.503497e-05
14039   4.8747990  2.149810e-06  2.503497e-05
6780    6.4547099  2.165189e-06  2.518492e-05
6785    6.4547099  2.165189e-06  2.518492e-05
6789    6.4547099  2.165189e-06  2.518492e-05
32831   4.6062430  2.183250e-06  2.534618e-05
32874   4.6062430  2.183250e-06  2.534618e-05
32942   4.6062430  2.183250e-06  2.534618e-05
32963   4.6062430  2.183250e-06  2.534618e-05
32982   4.6062430  2.183250e-06  2.534618e-05
29746   2.2274197  2.311116e-06  2.682031e-05
15911   7.9048207  2.378892e-06  2.750116e-05
15937   7.9048207  2.378892e-06  2.750116e-05
15950   7.9048207  2.378892e-06  2.750116e-05
15964   7.9048207  2.378892e-06  2.750116e-05
15978   7.9048207  2.378892e-06  2.750116e-05
15993   7.9048207  2.378892e-06  2.750116e-05
16009   7.9048207  2.378892e-06  2.750116e-05
16026   7.9048207  2.378892e-06  2.750116e-05
16043   7.9048207  2.378892e-06  2.750116e-05
16047   7.9048207  2.378892e-06  2.750116e-05
35105   5.7637606  2.400524e-06  2.756884e-05
35127   5.7637606  2.400524e-06  2.756884e-05
35148   5.7637606  2.400524e-06  2.756884e-05
35168   5.7637606  2.400524e-06  2.756884e-05
18658   3.4645922  2.405746e-06  2.756884e-05
